ISL2	5.317116075852812
MYADM	5.316014303331976
ETHE1	5.297106515393711
AKT2	5.279927737176755
FAM72D	5.25283248108835
SRD5A1	5.240261513061269
HMOX1	5.236911318934335
DDAH2	5.231616171713367
SIGLEC15	5.214577040582209
FOSL2	5.209946982654667
CYBA	5.205032094875426
SLC29A3	5.199322724042844
ACSS2	5.199322724042844
SRGAP2	5.182516356545791
KLF4	5.182516356545791
PDE1B	5.177812413275727
SNAPC2	5.134959949938806
CLPB	5.1287880376824
RAB35	5.1180992435129795
SLC8A1	5.113322598903016
HMGB3	5.096719683947591
CHST11	5.095348330548702
RNF170	5.07822892753889
C2orf18	5.044452657318906
TMEM127	5.0043103125564095
CFP	4.996909190998999
ADM	4.988594122420413
HK3	4.975519228471106
SLC16A3	4.971826176083474
PER1	4.968303252962662
BLOC1S1	4.9614495329206925
FRAT1	4.957011592838072
IMPA2	4.95289830914124
MS4A4A	4.930391061139264
SLC43A2	4.914777412433216
SNX12	4.904678181924804
FEM1B	4.893726068819016
FADS1	4.873909274261565
GLIPR2	4.873909274261565
ADAP2	4.869781906695329
NLRP3	4.861408561384132
HOMER3	4.861408561384132
GPR162	4.860927718320498
GGTLC1	4.860725740997708
ANP32D	4.860725740997708
VPS33A	4.855136790715991
KIAA0895L	4.855074397517571
G6PD	4.847639270995518
SPI1	4.8431808176206745
MPDU1	4.831176699395103
CD300C	4.800258600933376
FDXR	4.800258600933376
TIMP2	4.794512608739505
TNFRSF10B	4.786401313737734
PSMD3	4.78144822759775
EMILIN2	4.78144822759775
SOX4	4.778673839884375
APCDD1	4.778673839884375
COQ2	4.778673839884375
SERPINB8	4.774969735005792
UBTD1	4.773201360161758
EIF4E2	4.7715307609831745
C16orf93	4.7675983733133585
ID1	4.763207121685159
PVRL1	4.755734508733552
RENBP	4.726306922565523
DCTN2	4.726306922565523
TPI1P2	4.721090595947299
LIN7A	4.719795198884205
PTRH1	4.710450992002696
PSMB6	4.707285187374558
IRAK3	4.68420130321896
ZMAT5	4.680517411043446
FAM110B	4.67964380714961
MAPK11	4.678032369376777
PC	4.654704783358367
PCBD1	4.64877583570193
NLRC4	4.638126880913974
NDST2	4.618241274368425
HEXA	4.6142198880319905
FPR1	4.6142198880319905
EMP1	4.60308838527863
NR4A2	4.588202171268931
FOSB	4.588202171268931
PSMB3	4.576889737079575
DHRS7B	4.572989034828717
GSTZ1	4.572527901829627
TMEM120A	4.568867034847027
KIF1C	4.567715665506483
SFT2D2	4.564737379630472
QSOX1	4.560137440194488
RUSC2	4.555218772745607
LTBR	4.553186755224709
EHD4	4.55173670408437
QPRT	4.5501832077288356
MICALL2	4.545742336459408
HAVCR2	4.545697204947845
COQ10B	4.537532791444795
AGPAT3	4.537532791444795
ZNF503	4.529036016007059
PDAP1	4.528892293680203
SEPT10	4.522821101701009
S100A6	4.509012653809649
RBM47	4.506695581498205
LMNB1	4.498785891643527
PHF19	4.495935847439088
ARSB	4.492347353978516
MLX	4.486829923247092
PLAUR	4.486699811673319
DOK3	4.486682974842045
ARPC4	4.474513853876799
HCFC1R1	4.473365235823423
LMO2	4.468933920299475
ACVRL1	4.461940767836506
TIMM17B	4.4540568345291005
BST1	4.449834011702087
NR4A1	4.447523968350717
ITIH1	4.447140681424236
GBA	4.447140681424236
DNAJC7	4.410719711300435
PMM1	4.410719711300435
UBXN11	4.40948803128373
FZD2	4.40948803128373
MAZ	4.403409359844409
EIF4EBP1	4.386901811107655
AGPAT2	4.363934301768438
SLC37A2	4.363934301768438
DUSP3	4.363934301768438
OTUD1	4.363934301768438
SQRDL	4.363934301768438
MFAP4	4.363934301768438
TMED9	4.363934301768438
ZFP36	4.363934301768438
CENPM	4.356544001583449
CDT1	4.356544001583449
YIPF1	4.35486366614413
GFER	4.34996316553406
PYCARD	4.348892013709124
RRAS	4.318887606719998
GNS	4.317914359226975
ULK1	4.313859304666343
TEX14	4.304380025764452
MFSD7	4.304380025764452
BEST1	4.304380025764452
TYMP	4.297347503384213
TK1	4.293809843562342
IDH3G	4.290178339687466
SIL1	4.290178339687466
PLEKHH3	4.280063786752103
TMEM173	4.275540781995812
SCAND1	4.275540781995812
LOC440292	4.273854420327386
KYNU	4.271120631659165
KIF13A	4.271120631659165
AGTRAP	4.270238436671225
OSGIN1	4.258478847503521
GGCX	4.255322166359279
ROM1	4.254876447800129
ACOT9	4.254876447800129
SOCS7	4.240967698047185
RASL10A	4.2407795313242405
ICAM5	4.2407795313242405
F12	4.219573237754977
TKT	4.215744596006027
CATSPER1	4.211627631725869
DNTTIP1	4.2106674842933085
PPIF	4.208269799061723
KCTD12	4.2066267548087515
PGPEP1	4.202767447062563
PKMYT1	4.199533086742909
RAB3D	4.196316808043126
TMLHE	4.184506821213739
AKR1A1	4.183206256010681
MMP19	4.183206256010681
BCL3	4.172113133792298
DAPK3	4.172113133792298
PFDN6	4.161148576114159
EMD	4.159447233383134
SGMS2	4.155589207376777
CSTB	4.1539426752803195
SERINC2	4.1514761390381985
COMMD4	4.150570910952128
MIR22HG	4.14946113000824
ARHGAP26	4.132811371340591
FRS3	4.132811371340591
NLRX1	4.132001947119838
POC1A	4.132001947119838
LOXL3	4.121642162411367
SLC22A15	4.120580396612354
C16orf70	4.098814644219945
UQCRFS1	4.098814644219945
C5orf32	4.098064131414365
ZFAND5	4.095376232367776
FAM64A	4.095153617732193
LRRC25	4.092367006729444
SCO2	4.090662474742696
LMO4	4.090103843668431
PTGS2	4.0830980653134725
MRPS18A	4.082734067426842
C14orf80	4.080496638487017
MAD2L2	4.080496638487017
DEF8	4.062401861597705
C15orf48	4.059874619871218
SGK1	4.0572432633908635
SYMPK	4.056659326475491
PSENEN	4.053330487152102
C6orf132	4.048694542789872
RASGRP4	4.048694542789872
SIRPD	4.046996115917479
VSIG10L	4.046323838557763
ZDHHC3	4.035526031240655
SLC11A1	4.034000417004555
TCIRG1	4.034000417004555
S100A2	4.031342498841256
MED8	4.031342498841256
NFAM1	4.026116172615513
ANXA6	4.024008187231815
CPT1A	4.011820193476432
KCTD17	4.000387632593645
C18orf56	3.992274959158491
ZBTB47	3.985757924815596
IL15	3.983090844561578
FAM49A	3.9826082898485033
EMP3	3.977488910702165
SEC13	3.9691241157014274
HAB1	3.9646200154748823
MED9	3.962740452522639
NUDT16	3.960996581521449
WDR83	3.960996581521449
ABHD11	3.9605837478386494
CDCA5	3.959837196729975
FAM45A	3.945696978550778
TIMM8A	3.9318390876910128
ANXA2P1	3.9311213070263733
SLC12A4	3.9278344854591785
ZNF385A	3.9278344854591785
CSRNP1	3.9259437445182384
VEGFA	3.9259051460731853
DHRS4	3.9240298819546044
HDAC11	3.922698737258027
CXCL2	3.9154371979233797
PVT1	3.9116699624072977
SLC15A3	3.904824354461286
BIRC5	3.9034503869125445
ANG	3.9032292241817816
RASGEF1B	3.9032292241817816
JDP2	3.8996905398112562
CTNNA1	3.897345944437652
SMARCD3	3.8955883426699662
EDNRB	3.886015566819215
SSSCA1	3.8820039511067366
CACNB1	3.8804225695828216
BAX	3.878958010676226
NECAB3	3.878291851457258
MAMDC4	3.8770200073050516
GM2A	3.8723964487371303
RNF217	3.87196346232013
LTB4R	3.8712003721095165
DHDDS	3.8695880223932178
HS1BP3	3.8692379793599705
FAM20C	3.8689529369699978
PLB1	3.863835503034489
ZMYND15	3.863835503034489
GEMIN7	3.859681804050768
PRKCDBP	3.859681804050768
GGN	3.858187780398909
LOC729732	3.8575134055675613
DOCK5	3.856877910571371
ARRB2	3.8545921141376054
GPR124	3.850734093029002
TM9SF4	3.850125398598552
FBP1	3.843461785290243
CDC42EP4	3.8433064872894485
COMMD1	3.843035827105575
EIF6	3.838652236677573
LRRK1	3.8379130113768585
NFKBIZ	3.8379130113768585
SLC39A11	3.8368253286133385
SPNS1	3.8368253286133385
TMED1	3.8368253286133385
GBGT1	3.8319349536932026
ASF1B	3.829976730854382
EBP	3.828255156574422
PSMG1	3.8257357666887812
FAM114A1	3.8211661830537356
SLC16A5	3.8199258294985485
KIAA1522	3.8159824501499044
NFKBIA	3.8145640825105334
ANXA4	3.811665659326635
CHMP2A	3.8106109029382957
ZFYVE1	3.8106109029382957
PTPMT1	3.8106109029382957
CD63	3.8100814471227347
SNAI1	3.802790272185769
TBC1D2	3.8022878814347787
FCN1	3.7978680318279743
ACPP	3.793189543311117
CLEC4D	3.7929510041347836
S100A4	3.7909879137945333
WDR13	3.78071832606454
SCPEP1	3.778782708051229
MAPK7	3.7766841286744373
LNX2	3.7759952074967926
KHSRP	3.7759952074967926
MELK	3.7759952074967926
BRI3	3.773257597971984
ARL8A	3.773257597971984
EFHD2	3.773257597971984
COTL1	3.7672482046762723
PIGZ	3.7612008815832727
POLR2F	3.7454780103934855
DCTN3	3.7370826211084496
C14orf49	3.736526040526597
BAK1	3.736526040526597
LOC388242	3.7255700120518793
LGALS1	3.7237931524162993
SLC27A3	3.7227431604827403
ELOVL1	3.722625250221686
ASNA1	3.7224030506167227
CRLS1	3.7199151175428637
SORT1	3.714884447538466
MPP3	3.7019416230636555
GHDC	3.7015716717566973
LACE1	3.7006832663990057
PLIN2	3.6983957567251187
TPI1	3.697423830057145
ZNF628	3.6969438158864585
PIGQ	3.691325289922935
SLC35A2	3.691067305196565
ZNF438	3.686397392725928
CCDC153	3.686086635317238
IL17RC	3.675767081295275
GGTLC2	3.67426147700376
C9orf66	3.67426147700376
SLC39A7	3.6697165770502163
FLJ23867	3.667145637802255
DLX4	3.6661391124606766
C19orf59	3.6659739480448565
ARRDC1	3.6653205042367953
MGC23284	3.6636261992908645
MYL6B	3.6630251874693074
CARD9	3.6598421925850046
GSK3B	3.6560546233759785
MPPE1	3.6547083163455203
NMT1	3.6530432192856774
CEBPD	3.652557655848518
B3GNTL1	3.650718922876253
ATP6V1F	3.644212496498192
RPE	3.641514303259666
PCK2	3.640306035186473
FLJ13224	3.638045144405076
MYO1A	3.636599201922318
CDC45	3.6287201074205244
MYO1G	3.625661241200624
LOC100653515	3.6254152237491786
SAT2	3.621871685332715
C9orf72	3.618039794145735
SSH2	3.6171041439499287
ZNF619	3.6171041439499287
TSPO	3.613217721803768
AKIRIN2-AS1	3.612868845606655
TRAK1	3.612868845606655
OTUB1	3.611559684795324
CLASRP	3.6101691127837965
MRPL27	3.6071673276639027
C6orf57	3.6055085055159273
TMEM180	3.598164316402689
STAT3	3.592289449952133
FAM207A	3.5898711858340198
LILRA5	3.588958579919401
RAPGEF1	3.588958579919401
LOC145783	3.586072740863168
LTB4R2	3.583177099789974
ARHGEF1	3.574931042300419
ACOT11	3.574931042300419
METTL7B	3.573908118346445
CHMP1B	3.573331090084128
ENTPD1	3.5703640217135706
MT1X	3.5702858775071276
ARHGEF10L	3.5640615879026583
ERGIC1	3.5606200932429624
LTA4H	3.559538611233469
TOP3A	3.5568588159851178
NRM	3.550986813255232
SNF8	3.549256849030378
TLR8	3.542086451426157
VPS25	3.542086451426157
MR1	3.5393156147952953
MIDN	3.5293760481309575
PPM1F	3.5250366447015624
ADCK4	3.5226410442034237
CIAO1	3.5217330820066497
TLE3	3.5216120036525465
LRFN4	3.5214972921248284
TOMM40L	3.5179575202710685
SDCBP	3.516399292964618
PSMB7	3.5159030759071404
ZDHHC24	3.515866519747278
FBXL8	3.5152044743688564
C5AR1	3.508229418347353
OSCAR	3.508229418347353
EIF2C2	3.506372480714213
TPCN2	3.505591777937148
SAMD8	3.505591777937148
PVRL2	3.497112243381468
PLK1	3.496610437126959
IER5L	3.4959554522415996
RAD54L	3.4937846177990455
VENTX	3.489931165789273
AURKAIP1	3.486781184436667
RAD51	3.486781184436667
CD33	3.4835911325867372
GPR108	3.4796177886132327
COPE	3.478124309147728
SMUG1	3.4775453133008343
PEX11G	3.476126612039181
YKT6	3.474327862314384
LILRB3	3.473396780138776
CMTM7	3.4706133182362486
LRRC33	3.4675552594443633
C16orf7	3.4670621758083993
TMEM11	3.46548849483129
SULF2	3.4633724687193004
NCF2	3.4633724687193004
PEAK1	3.462807337236294
CEP55	3.449864011025076
RNASE4	3.444724116695142
KLF10	3.4383884141306775
GGT3P	3.4326760956237554
H3F3B	3.4290175814193855
C2CD3	3.426919216900218
FOLR2	3.426919216900218
C17orf79	3.42530715500307
CD14	3.4195037076554207
PHACTR1	3.415302445610811
C10orf11	3.41289907650287
CCNB2	3.4128597117393666
FLVCR2	3.4086234720080846
GPANK1	3.407790639587166
PRKACA	3.405755063400913
KLHL11	3.405755063400913
INCENP	3.405755063400913
C19orf63	3.4053235305247296
CD58	3.4053235305247296
ZNF592	3.4053235305247296
TATDN3	3.4038542425206946
GMIP	3.40210700434803
FIBP	3.401009103242556
ATF3	3.4000254419667857
C14orf133	3.398655926811867
ITPK1	3.398655926811867
BLVRA	3.39045451664779
CREB3L2	3.3859643659608722
NCAPH	3.384272071420109
SIRPA	3.3829360591975113
TYROBP	3.3826975589427812
MAPKAPK3	3.378276845890621
ADRM1	3.378276845890621
C22orf36	3.377025209483782
DUSP18	3.370695939419932
RP9P	3.3685987565654494
DSCR3	3.3675161735783843
CDCA2	3.3634386236600027
CEBPE	3.3622842141911793
IRF5	3.362263349810246
RNASE2	3.3572132159241583
SPCS3	3.355925712719931
CHCHD5	3.3489919410589124
SECTM1	3.3477644742881214
ATOX1	3.3477644742881214
IER3	3.3472854737253317
RNH1	3.3449179001265548
LOC100129726	3.3443974753705206
CEBPG	3.342142585027021
OR7E156P	3.3369546654277182
CLSTN3	3.3369546654277182
DDA1	3.335921574046465
RBP4	3.3286989548573853
LRPAP1	3.3262570704072916
WDR5	3.318970604519459
BAIAP2	3.3165114866132894
STXBP2	3.3165114866132894
KIAA0226	3.3165114866132894
DUSP10	3.313493724610455
TOM1	3.313493724610455
SYCE3	3.3100376424647147
CHST7	3.309449250788651
POLR2E	3.3091663630234036
MT1G	3.3033857908268245
C14orf21	3.3026462151212908
GRN	3.3022547049913826
NFKBIL1	3.3000776229672484
RNASE3	3.298551150453296
CFLAR	3.284667785732998
SERTAD3	3.284667785732998
CD70	3.2846117935663606
NADK	3.283235265576782
TRAPPC3	3.281524849623084
NAGLU	3.2813951549378975
LGALS9C	3.2813951549378975
C17orf39	3.2795353293036995
ACP2	3.2776170690511157
NCOR2	3.277461591868176
EGLN1	3.275749106538018
RFXANK	3.275313821396566
RIN1	3.2705750914472396
DRAM1	3.267770267937838
PSMB2	3.267770267937838
CCDC159	3.2663127688182696
SLC31A2	3.265838468504431
C1orf122	3.264870307101744
JOSD2	3.2597158597015743
ETFB	3.2587926652129466
PYDC1	3.2582621316014917
KCNK13	3.255738024121639
MT1H	3.255455895062855
OAF	3.255455895062855
PLK2	3.252434305343163
FBXO6	3.2478201781824225
GPR84	3.247498552342021
CYB561D2	3.247498552342021
ESRRA	3.2471268802460447
RETN	3.246317730532301
ADAMTSL4	3.245850069356133
PCDH12	3.2444143069116937
ARHGEF40	3.2443589925279377
FSCN1	3.2443589925279377
BCKDHA	3.2443589925279377
FOXM1	3.2442532850800427
GUSB	3.2438882345798237
SLC39A9	3.2400784537395335
PSEN2	3.2393980058515086
GGT1	3.235915324627043
MCM10	3.2343027594619764
SLC4A2	3.231045945494853
SFTPD	3.228876384841127
CLMN	3.2235254287583537
RNASEH2C	3.222439970854532
TSHZ3	3.2189018637453373
C19orf56	3.216013538533861
C8orf60	3.2159656506623318
STAB1	3.2157097144476805
GLB1	3.213431519569412
ARNTL2	3.213365146474877
STOML1	3.209561601959951
GALK1	3.208463664066544
UBE2S	3.2049998209697996
HAAO	3.195874477715196
KCNH3	3.1955550180702432
LOC144486	3.1943820063600907
O3FAR1	3.1925389760620453
FAM132A	3.1921434267381814
RFX1	3.1910443516709948
ADAP1	3.1863025301596504
SLIT1	3.1835613821183544
CCDC9	3.180627857542704
GPN2	3.178976774211678
BID	3.1779983654855735
MCOLN1	3.1779983654855735
KIF4A	3.1779983654855735
BCL2L13	3.1766521751479604
FFAR2	3.1696170487562783
PPP1R15A	3.168650406862497
PRRG4	3.168650406862497
WAS	3.167352629771666
SLC38A10	3.1591467744369353
MFSD3	3.1576715432029157
SYT11	3.152203813193762
METRNL	3.1504172611175707
LPPR2	3.149835889717366
HIC2	3.149835889717366
MTMR10	3.146445626715686
ARHGAP23	3.146069968141788
KAZALD1	3.1446693556377925
PBK	3.1402207801476423
ACADS	3.1402207801476423
QPCT	3.1367129332983197
ITFG3	3.1350172013659927
MPZL1	3.1336744842269937
LSM10	3.1329453622202137
TNFAIP2	3.1304191740520664
SCAMP4	3.129968366236293
KIF20A	3.128914934070711
SPA17	3.128077370486942
PDLIM2	3.1276546421784372
STX10	3.1233092287039548
ATG16L2	3.1227592464540392
FZR1	3.122291779252911
PRPS1	3.120478500544518
GMPPA	3.1162655614754944
ANKRD37	3.115730111176877
RRNAD1	3.1128289933648623
ELOVL3	3.112722584073902
SRXN1	3.1110936337839212
TMED7-TICAM2	3.1083797768809664
ZNF428	3.1076114877100083
ECHDC3	3.1066221465804054
C16orf48	3.106438817901757
DENND1A	3.104970385748205
BATF	3.104565956191587
C6orf226	3.0965865277131757
ALDH2	3.09233073765183
HSF4	3.0923150256713674
PPARG	3.092196838894021
PLOD1	3.0896565449638276
ACADVL	3.0865204300869746
PLEKHG2	3.0820344240072663
ALG12	3.080046159823501
SLC25A1	3.080046159823501
PSMD4	3.080046159823501
GALR2	3.080046159823501
NFYC	3.078774733397361
DPP3	3.078774733397361
PHLDA2	3.075584019099045
CDH23	3.074021753098879
OSBPL5	3.074021753098879
SDF2	3.0722286181084733
UQCRC1	3.0719637937489535
OXR1	3.0690887185770466
MUSTN1	3.0667225168849317
EHBP1L1	3.062216709232181
LOC595101	3.0568273937403325
MGST3	3.0568273937403325
PXMP4	3.0561290704134336
RAB3A	3.0561290704134336
BRE	3.055377401292357
C19orf28	3.0547726284575143
DCPS	3.054293940222037
MTX1	3.050202282948078
GRAMD4	3.049446234316176
PIM3	3.046552044571601
PEX16	3.0462223842610134
ASL	3.0408043534497504
BCKDK	3.0402758456886283
SIPA1L2	3.037857313217947
FCGR1B	3.037452339361267
C20orf24	3.0353681098727385
SLC25A35	3.0320118741667073
KIAA1530	3.0310570890752078
SLC28A3	3.0279659060004485
C3orf71	3.0244845437388945
ALDH3B1	3.023275590863129
RASL11A	3.0170505277780366
AP2S1	3.0170505277780366
HSD17B1	3.0170369825907617
MYBPC3	3.0161364863330236
STX11	3.0146245507926914
SDR16C5	3.0127210325677622
UPP1	3.0127210325677622
S100Z	3.0123339127673434
ISOC2	3.010077829984333
CENPW	3.0064898627699055
MARCO	3.0064898627699055
FSTL3	3.006469679616634
ABHD12	3.004288078947533
HBEGF	3.00405469418986
ELF3	3.0020211196413533
OR52K3P	3.0001150878034966
LRSAM1	2.9922035927537616
ZNF707	2.9902193154120114
LILRB2	2.988193491002753
RAB11FIP1	2.988193491002753
SIGLEC9	2.985980845986023
HYAL2	2.9847371200116743
DAPK1	2.9847371200116743
LETM2	2.9846776699284514
C9orf21	2.984397158532388
SBNO2	2.9777537967117906
TMEM205	2.9776237034517052
FGR	2.97349401761475
RNF181	2.97217642139441
ATP5J2	2.97217642139441
MFSD6L	2.9710337319986326
MFSD2A	2.9710337319986326
NR1H3	2.970642194033314
PTRHD1	2.969607559742193
KCTD15	2.96804136134272
PLA1A	2.965991775414803
C1orf162	2.965055446714084
STX5	2.9626472020970582
DBNDD2	2.9626219252183557
CTSL1	2.962083096754426
ANKRD35	2.961044806408793
UCK2	2.956742837662827
MT1E	2.954289853879334
PRAM1	2.950896304148552
COMMD5	2.9489063501611614
ABCC6	2.946054363770066
ZFYVE20	2.9460333202195406
RALB	2.9460333202195406
CNPY3	2.945360938981289
PITPNM1	2.9425587559018593
ZNF524	2.941842205746477
CDCA8	2.9407793059391816
SCARB2	2.9400150648504613
RILPL2	2.939397715642718
CTSD	2.9364655217687448
RNF41	2.9361282197456906
METTL22	2.9344271759804585
LOC146880	2.934082085069977
VAMP5	2.93377402726667
IL8	2.933768192826041
TMUB2	2.933241671257492
EIF4A1	2.9322246132880543
SPR	2.931708474532688
TSPAN14	2.931708474532688
MRPL14	2.929891761937038
TYMS	2.929279630946015
FAM131A	2.9278311513871538
GPRIN1	2.927023485427705
GADD45B	2.925066098590061
AGPAT4	2.9218549697282503
PNKP	2.919737601516314
S100A12	2.919579721927586
GBAP1	2.9188387750787523
OPRL1	2.9175514392304756
DDX49	2.9175514392304756
JUND	2.9170392425400578
RAB4B	2.915491587790773
PLEKHA2	2.9130637949631444
FZD5	2.9122296864771196
CDA	2.9072597278455548
HTR7	2.9051226074404095
VPS37C	2.8990005492536817
CEACAM4	2.8984629705623544
LOC100506972	2.8978477348543983
FZD1	2.8978477348543983
G6PC3	2.8966685274510002
GLT1D1	2.8934764858559054
TPX2	2.8934764858559054
TCN2	2.8881536785930573
MBOAT7	2.885150682483226
C1orf55	2.88386550649794
RASD1	2.878374058924443
PPP1R9B	2.875836711436694
IMPDH1	2.8713864308604786
GPKOW	2.86800781449485
METTL7A	2.866039853722463
IFI30	2.866022906260653
GSTP1	2.862468977912136
LOC728978	2.85970660038154
IAH1	2.8595373861162168
ZDHHC12	2.8595373861162168
RRP36	2.8595373861162168
LOC100506328	2.8553764576951983
CCDC17	2.8553764576951983
MRPL15	2.8492692361277876
DUSP7	2.8492692361277876
CXCL16	2.8492692361277876
NDUFB9	2.8492692361277876
LOC646938	2.8456330677626545
HIST1H1B	2.842914129687107
ALCAM	2.842914129687107
MPND	2.842914129687107
MILR1	2.8416692526258958
CRABP2	2.841554263986661
FOXK2	2.839596443471662
TRMT61A	2.8363678342609315
NDUFS3	2.834294425849576
PTAFR	2.834294425849576
MGST2	2.833200934246702
TRAPPC5	2.83305161297597
ABHD16A	2.8315422146578437
PRADC1	2.829156674551848
GPI	2.829156674551848
TREX1	2.82890519130215
FAM125A	2.8274480178285173
LILRA2	2.82554034577898
NFIL3	2.8252591448468602
GDAP2	2.824852809407487
OR7E24	2.8228995267659784
CUEDC2	2.8216833272887807
NUDT19	2.817661182174037
MYO1F	2.813258179668601
GPR172A	2.813258179668601
WDFY2	2.813087476257616
SLC22A18	2.8126564068683773
MED27	2.8122362512400225
STEAP3	2.8122362512400225
NICN1	2.8101485249127403
CENPA	2.8069668998629904
FBXW11	2.805424676885871
ZSCAN5A	2.8020144830411198
GPR141	2.7989344455937855
SKA3	2.7984889339223904
RNF215	2.798298454515166
MRPL55	2.7973412635937644
APOL6	2.7935076047595824
LINC00189	2.7925783493890703
HNMT	2.789835976213355
ST3GAL2	2.789835976213355
DYSF	2.7884649216459927
HFE	2.787878751991666
NDUFA13	2.785494045009506
FMNL2	2.7854773437439873
STK19	2.7827074917512626
ANKRD39	2.7819691323381868
NMNAT1	2.778919014080732
BCAT1	2.778292741325016
EVC	2.778292741325016
SLC30A1	2.7780616404093164
RGS2	2.77774863740298
ETS2	2.7775790847735506
SP1	2.776526834728159
B9D2	2.7742783838597664
ORC1	2.7732801435128533
TM9SF1	2.772837931111044
EML2	2.772711695075757
SRA1	2.766493560908418
MAP3K3	2.765954949795839
CITED4	2.7646279121910586
SCARF1	2.7609239667474794
TSEN34	2.7553195529412715
MT1B	2.7545468468429037
CD93	2.753517619338901
RACGAP1P	2.7500075933100656
MT1L	2.746092982705696
SFXN5	2.744387067113522
PECAM1	2.7443128026565597
NCKAP5L	2.7377084597293826
NOTCH4	2.737286770577511
ZBTB24	2.736975340671106
MPV17L2	2.736610731169681
PTPLA	2.7343343291067574
C20orf29	2.7330395510992718
TIMM8B	2.731195021955045
COX6B1	2.729806926442877
FAM100A	2.729571779787748
GTSE1	2.7291443526838273
FCGRT	2.728722690251857
ATP2A2	2.726855078628403
TOR1A	2.7243593539464
TSPAN4	2.7241037008661184
TMEM199	2.722502302828008
BRMS1	2.721602342157973
PIN1P1	2.719390311158799
APEX2	2.7171409275909695
C19orf43	2.7136533056621768
MIER2	2.7134924181290296
GNG5	2.710973919525148
APOM	2.710421147789593
RGS12	2.709931662088162
KIF2C	2.7089516748243674
AIF1	2.70854183021
CYFIP1	2.70854183021
SPC24	2.7074271568224564
SLC7A7	2.7013446632140585
SNX5	2.700255455323679
CCDC124	2.6999184524531694
S100A13	2.6965645701925287
CC2D1A	2.6964700441240113
C19orf39	2.6963652342886046
RNF135	2.6959763025331567
SRCRB4D	2.6953112054017234
NCSTN	2.6945454722244806
TK2	2.694357922905315
CCRL2	2.690923035935724
WIBG	2.6907422795696516
C11orf51	2.686855155393773
MRPL2	2.6863976772196825
POLR2L	2.6842592544548687
GAS6	2.6836404479487785
GOLM1	2.6825535259628883
TREM1	2.6825535259628883
DLGAP5	2.6818361835597284
FDPSL2A	2.675724925707955
RXRA	2.6751317871473104
SLC2A9	2.6743003285996765
RELB	2.6738004288827137
LYPD2	2.673677579000058
LOC400236	2.6727870512998155
GSG2	2.6718215514212313
C8orf73	2.67161329858063
NT5DC2	2.668793387725755
LGALS9	2.6657326329733535
SSH3	2.6654002870791347
